penetration,seed,n_vehicles,n_cavs,n_walkers,weather,map,duration_s,wall_seconds,wall_to_sim_ratio,collision_count,raw_collision_events,cav_collision_count,hdv_collision_count,vru_collision_count,cav_hit_pedestrian_count,hdv_hit_pedestrian_count,action_none,action_decelerate,action_soft_brake,action_hard_brake,phantom_brakes_suppressed,cooperative_brakes,frozen_vehicle_count,v2v_enabled,v2v_publishes_attempted,v2v_deliveries_emitted,v2v_received_total,dead_cav_count,decode_errors,publishes_emitted,publishes_dropped,cbr_mean,cbr_max,coll_attentive,coll_distracted,coll_aggressive_hostile
1.0,3,60,60,42,ClearNoon,Town05,120.0,265.1757142543793,2.209797618786494,4,6,4,0,0,0,0,68466,1288,24082,43232,281,24376,6,True,68526,1059518,1059503,6,0,3600,0,0.3542416666666667,0.4055,0,0,0
1.0,4,60,60,42,ClearNoon,Town05,120.0,306.61863112449646,2.555155259370804,1,1,1,0,1,1,0,66236,1886,27948,47400,311,28514,1,True,71735,1180020,1180020,1,0,3600,0,0.3808916666666667,0.4085,0,0,0
1.0,0,60,60,60,ClearNoon,Town10HD_Opt,120.0,828.2210946083069,6.901842455069224,8,14,8,0,1,1,0,36801,2650,36145,47117,165,37926,14,True,61360,1346414,1346242,16,0,3600,0,0.4674916666666667,0.541,0,0,0
1.0,4,60,60,59,ClearNoon,Town10HD_Opt,120.0,734.7081305980682,6.122567754983902,9,14,9,0,1,1,0,41098,1935,33405,44118,283,35313,15,True,60279,1384999,1384960,17,0,3600,0,0.4309041666666667,0.5005,0,0,0
1.0,0,60,60,42,ClearSunset,Town05,120.0,376.84653902053833,3.140387825171153,2,4,2,0,0,0,0,72221,1757,22439,44589,277,22250,4,True,70480,1211595,1211555,4,0,3600,0,0.3839916666666667,0.437,0,0,0
1.0,1,60,60,43,ClearSunset,Town05,120.0,373.67929577827454,3.113994131485621,5,7,5,0,1,1,0,61748,1541,23095,48347,266,23246,8,True,67230,1087356,1087285,8,0,3600,0,0.3771916666666667,0.431,0,0,0
1.0,2,60,60,41,ClearSunset,Town05,120.0,312.9021985530853,2.607518321275711,3,5,3,0,0,0,0,67903,1488,24393,46600,249,24865,6,True,70042,1153297,1153242,6,0,3600,0,0.3553625,0.387,0,0,0
1.0,3,60,60,42,ClearSunset,Town05,120.0,273.96127939224243,2.2830106616020203,3,4,3,0,0,0,0,67624,1540,25033,43751,307,25769,4,True,68975,1042659,1042644,5,0,3600,0,0.3531833333333333,0.398,0,0,0
1.0,4,60,60,42,ClearSunset,Town05,120.0,277.7518165111542,2.314598470926285,4,7,4,0,1,1,0,70293,1401,19303,43752,253,19521,7,True,67363,1014902,1014783,8,0,3600,0,0.3548666666666667,0.3785,0,0,0
1.0,0,60,60,60,ClearSunset,Town10HD_Opt,120.0,795.7585098743439,6.631320915619532,9,13,9,0,2,2,0,41015,2952,34740,42234,223,35578,15,True,60477,1468685,1468382,17,0,3600,0,0.43511666666666665,0.4855,0,0,0
1.0,2,60,60,59,ClearSunset,Town10HD_Opt,120.0,849.4472131729126,7.078726776440939,8,13,8,0,0,0,0,36951,2199,34453,48122,246,36304,15,True,60866,1446521,1446310,18,0,3600,0,0.45206250000000003,0.5495,0,0,0
1.0,0,60,60,42,HardRainNoon,Town05,120.0,304.9073781967163,2.5408948183059694,6,9,6,0,2,2,0,68800,1673,22000,42174,258,21769,9,True,67326,1010359,1010295,9,0,3600,0,0.35892083333333336,0.451,0,0,0
1.0,1,60,60,43,HardRainNoon,Town05,120.0,273.4342601299286,2.2786188344160716,1,2,1,0,0,0,0,68757,1554,22830,48579,318,23277,2,True,70792,1065834,1065834,2,0,3600,0,0.3725333333333333,0.416,0,0,0
1.0,2,60,60,41,HardRainNoon,Town05,120.0,406.485476732254,3.3873789727687837,0,0,0,0,0,0,0,60951,1218,23684,58147,193,24763,0,True,71999,1338501,1338501,0,0,3600,0,0.3897791666666667,0.439,0,0,0
1.0,3,60,60,42,HardRainNoon,Town05,120.0,278.0755846500397,2.317296538750331,4,5,4,0,0,0,0,69738,1712,23565,41229,284,23439,7,True,68123,1014446,1014419,7,0,3600,0,0.3557916666666667,0.388,0,0,0
1.0,4,60,60,42,HardRainNoon,Town05,120.0,281.2038412094116,2.3433653434117634,2,3,2,0,0,0,0,71775,1491,23599,43373,292,24630,4,True,70109,1079809,1079796,4,0,3600,0,0.3611291666666666,0.3965,0,0,0
